orden_id;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor
105406PD25A;52480;Nariño;Nariño
42993PH86A;52203;Colon;Nariño
16250PF92B;52001;Pasto;Nariño
82665PP59A;52480;Nariño;Nariño
62643PR49A;52480;Nariño;Nariño
96014PK36A;52210;Contadero;Nariño
59361PF32A;52427;Magui;Nariño
13157PO43A;76001;Cali;Valle del cauca
41152PE57A;97001;Mitu;Vaupes
3724PB35D;23001;Monteria;Cordoba
9414PE75A;18001;Florencia;Caqueta
104170PO52A;70001;Sincelejo;Sucre
10992PP91B;52480;Nariño;Nariño
101739PN88A;17001;Manizales;Caldas
30379PC37A;52378;La cruz;Nariño
71909PN32A;50686;San juanito;Meta
28321PF63A;54003;Abrego;Norte de santander
49450PC72A;52210;Contadero;Nariño
36114PP12B;68001;Bucaramanga;Santander
110517PR49B;54003;Abrego;Norte de santander
56212PA87A;50001;Villavicencio;Meta
72157PF18A;41006;Acevedo;Huila
338PP34A;76001;Cali;Valle del cauca
16107PD38A;13006;Achi;Bolivar
90077PB34A;52435;Mallama;Nariño
64374PC45A;76001;Cali;Valle del cauca
39967PK44A;85001;Yopal;Casanare
88326PR46A;52480;Nariño;Nariño
13940PL68A;52473;Mosquera;Nariño
49681PA77A;52079;Barbacoas;Nariño
62347PP90A;50001;Villavicencio;Meta
36822PJ69A;76001;Cali;Valle del cauca
84775PT58A;50683;San juan de arama;Meta
41090PS35A;52565;Providencia;Nariño
8828PE86A;76001;Cali;Valle del cauca
91374PD72A;13006;Achi;Bolivar
8178PH19A;52490;Olaya herrera;Nariño
65924PS43A;54003;Abrego;Norte de santander
52294PR98A;52001;Pasto;Nariño
26985PO81B;52405;Leiva;Nariño
47192PT85A;19001;Popayan;Cauca
25991PE97A;52207;Consaca;Nariño
39451PG46A;50683;San juan de arama;Meta
104984PI55A;76001;Cali;Valle del cauca
85426PJ95A;8001;Barranquilla;Atlantico
19015PK58A;20001;Valledupar;Cesar
66650PH17A;70001;Sincelejo;Sucre
93694PI72B;66001;Pereira;Risaralda
52022PB55A;66001;Pereira;Risaralda
65637PO44A;52506;Ospina;Nariño
20739PO92A;52490;Olaya herrera;Nariño
43352PR99A;52418;Los andes;Nariño
5020PH11A;19001;Popayan;Cauca
590PM24A;50001;Villavicencio;Meta
62445PI44A;52560;Potosi;Nariño
75142PQ25A;94001;Inirida;Guainia
78823PP39A;15001;Tunja;Boyaca
25490PE27A;73001;Ibague;Tolima
28831PM30B;52051;Arboleda;Nariño
85586PM42B;68001;Bucaramanga;Santander
48863PC71A;52083;Belen;Nariño
75224PH98A;13006;Achi;Bolivar
45795PL48B;5001;Medellin;Antioquia
3945PE86A;86001;Mocoa;Putumayo
58284PQ99A;66001;Pereira;Risaralda
97660PF41A;52323;Gualmatan;Nariño
80925PP12A;70001;Sincelejo;Sucre
30390PB63A;5001;Medellin;Antioquia
34961PB47A;52210;Contadero;Nariño
37125PF15A;8001;Barranquilla;Atlantico
61347PL24A;52480;Nariño;Nariño
55569PB58A;76001;Cali;Valle del cauca
39892PH83A;54003;Abrego;Norte de santander
96923PF61A;70001;Sincelejo;Sucre
87030PI67A;50006;Acacias;Meta
11213PC38A;11001;Bogota d.c.;Bogota d.c.
17215PI59A;13006;Achi;Bolivar
52993PT87A;13006;Achi;Bolivar
2172PE98A;76001;Cali;Valle del cauca
21300PE48B;52480;Nariño;Nariño
47988PQ54A;52210;Contadero;Nariño
41484PM95A;19001;Popayan;Cauca
18346PA30A;66001;Pereira;Risaralda
73483PD55A;20001;Valledupar;Cesar
8628PG28A;52356;Ipiales;Nariño
78369PO28A;52207;Consaca;Nariño
46662PO34A;52210;Contadero;Nariño
72134PI69A;68001;Bucaramanga;Santander
99478PM64A;11001;Bogota d.c.;Bogota d.c.
102791PB52A;18001;Florencia;Caqueta
28691PQ12A;52435;Mallama;Nariño
84495PL65A;52473;Mosquera;Nariño
13155PM32A;52399;La union;Nariño
108188PL50A;52051;Arboleda;Nariño
37660PT48A;73001;Ibague;Tolima
89535PG33A;52207;Consaca;Nariño
106743PE28A;54001;Cucuta;Norte de santander
92583PR60A;73001;Ibague;Tolima
81893PT15A;50001;Villavicencio;Meta
109671PK65A;23001;Monteria;Cordoba
6684PK39A;17001;Manizales;Caldas
37523PS17A;68001;Bucaramanga;Santander
84226PM60A;5001;Medellin;Antioquia
944PO94A;19001;Popayan;Cauca
57112PA13A;70001;Sincelejo;Sucre
10027PO45A;52405;Leiva;Nariño
58901PE13A;52323;Gualmatan;Nariño
52718PM62A;52079;Barbacoas;Nariño
105992PK79D;27001;Quibdo;Choco
55580PD75A;52565;Providencia;Nariño
81760PB70A;50683;San juan de arama;Meta
72824PE48A;25001;Agua de dios;Cundinamarca
55281PM41A;17001;Manizales;Caldas
39938PB63A;50001;Villavicencio;Meta
75652PO29A;52354;Imues;Nariño
38790PG96A;44001;Riohacha;La guajira
56268PE43A;94001;Inirida;Guainia
112254PC50A;50006;Acacias;Meta
7670PH25A;23001;Monteria;Cordoba
77220PD78A;54003;Abrego;Norte de santander
39707PB99A;52399;La union;Nariño
50809PA80B;52051;Arboleda;Nariño
13933PK27A;19001;Popayan;Cauca
39735PS72A;52480;Nariño;Nariño
106268PG26A;52203;Colon;Nariño
64192PO70A;52480;Nariño;Nariño
92292PF74A;54001;Cucuta;Norte de santander
11264PK85A;52323;Gualmatan;Nariño
83418PQ48B;52323;Gualmatan;Nariño
103782PG91A;52506;Ospina;Nariño
6058PT68A;66001;Pereira;Risaralda
42809PQ20B;70001;Sincelejo;Sucre
50653PI54A;76001;Cali;Valle del cauca
71286PG62A;76001;Cali;Valle del cauca
7374PS26A;17001;Manizales;Caldas
7983PG55A;52356;Ipiales;Nariño
110359PN70B;52210;Contadero;Nariño
33319PA18A;54003;Abrego;Norte de santander
72033PK32A;50001;Villavicencio;Meta
23148PR61A;54003;Abrego;Norte de santander
24265PF18B;99001;Puerto carreño;Vichada
28817PE56N;52079;Barbacoas;Nariño
57431PG37A;19001;Popayan;Cauca
60872PR52A;50001;Villavicencio;Meta
108183PP88A;50001;Villavicencio;Meta
96068PD67A;50006;Acacias;Meta
46568PD63A;95001;San jose del guaviare;Guaviare
72966PS61A;50001;Villavicencio;Meta
44248PB55A;52418;Los andes;Nariño
30590PL20A;52565;Providencia;Nariño
81541PH89A;95001;San jose del guaviare;Guaviare
188PA53A;76001;Cali;Valle del cauca
42054PA33A;52390;La tola;Nariño
28695PL91B;52435;Mallama;Nariño
9456PO46A;5001;Medellin;Antioquia
20634PI57A;88001;San andres;San andres
4477PT17A;70001;Sincelejo;Sucre
30902PI11A;54003;Abrego;Norte de santander
112233PN71A;52210;Contadero;Nariño
48287PT88A;18001;Florencia;Caqueta
86165PJ25A;76001;Cali;Valle del cauca
100330PB96A;54003;Abrego;Norte de santander
93492PH49A;91001;Leticia;Amazonas
55371PB20A;66001;Pereira;Risaralda
19413PI32A;66001;Pereira;Risaralda
45301PR29A;27001;Quibdo;Choco
45811PR16A;11001;Bogota d.c.;Bogota d.c.
12426PF63A;85001;Yopal;Casanare
10677PJ94A;52378;La cruz;Nariño
6583PP38A;52356;Ipiales;Nariño
2958PK78A;52565;Providencia;Nariño
33373PA79A;52480;Nariño;Nariño
55242PP78D;52323;Gualmatan;Nariño
28251PF19A;54001;Cucuta;Norte de santander
554PT10D;52381;La florida;Nariño
78456PR15A;52565;Providencia;Nariño
45454PD95A;52083;Belen;Nariño
82451PO84A;91001;Leticia;Amazonas
79895PR69A;91001;Leticia;Amazonas
81195PG41A;81001;Arauca;Arauca
59930PS44A;70001;Sincelejo;Sucre
41478PO55A;50686;San juanito;Meta
92558PJ33A;50686;San juanito;Meta
65811PT61A;50006;Acacias;Meta
3578PJ37A;50001;Villavicencio;Meta
111904PP90A;5001;Medellin;Antioquia
7732PE83A;52210;Contadero;Nariño
30920PK17A;95001;San jose del guaviare;Guaviare
83797PD98A;52051;Arboleda;Nariño
104149PC85A;52480;Nariño;Nariño
46366PP43A;5002;Abejorral;Antioquia
90623PA22A;97001;Mitu;Vaupes
94419PE21A;52378;La cruz;Nariño
102149PE87A;19001;Popayan;Cauca
72403PT42A;17001;Manizales;Caldas
14686PA11A;50683;San juan de arama;Meta
109811PB67B;50006;Acacias;Meta
11993PT12A;52323;Gualmatan;Nariño
31968PB73A;52480;Nariño;Nariño
109692PK21A;52405;Leiva;Nariño
102778PL55A;54003;Abrego;Norte de santander
58725PT37A;52540;Policarpa;Nariño
11908PH52A;52418;Los andes;Nariño
55030PS44A;50001;Villavicencio;Meta
23518PA36A;19001;Popayan;Cauca
31475PS62A;52480;Nariño;Nariño
4407PD35A;52405;Leiva;Nariño
33959PK33C;52381;La florida;Nariño
8277PS36A;50001;Villavicencio;Meta
89075PA97B;50006;Acacias;Meta
36430PR94A;52473;Mosquera;Nariño
6801PQ73A;66001;Pereira;Risaralda
54148PM28A;5001;Medellin;Antioquia
15591PA95A;85001;Yopal;Casanare
72846PS92A;52385;La llanada;Nariño
95557PN94B;52378;La cruz;Nariño
25756PI22A;52435;Mallama;Nariño
9006PJ53A;52435;Mallama;Nariño
35558PJ14A;50001;Villavicencio;Meta
56451PR91B;27001;Quibdo;Choco
107708PE51A;50006;Acacias;Meta
61951PG92A;17001;Manizales;Caldas
12112PK66A;52418;Los andes;Nariño
8889PR35D;52405;Leiva;Nariño
46587PD22A;52473;Mosquera;Nariño
22791PR22A;52323;Gualmatan;Nariño
13080PN58A;91001;Leticia;Amazonas
49888PN29C;5001;Medellin;Antioquia
65672PB13A;27001;Quibdo;Choco
45521PN49E;50006;Acacias;Meta
63664PG25A;52473;Mosquera;Nariño
101329PI98A;52405;Leiva;Nariño
89979PS30A;52473;Mosquera;Nariño
9235PG53B;52323;Gualmatan;Nariño
2063PI44A;52427;Magui;Nariño
72957PT98A;17001;Manizales;Caldas
109991PF22B;54003;Abrego;Norte de santander
76715PP44A;52560;Potosi;Nariño
60459PH63B;23001;Monteria;Cordoba
78539PP86A;52411;Linares;Nariño
49505PQ34A;97001;Mitu;Vaupes
62370PC52A;25001;Agua de dios;Cundinamarca
21299PA23A;19001;Popayan;Cauca
94154PC63A;52399;La union;Nariño
36890PI69A;19001;Popayan;Cauca
70664PG32E;17001;Manizales;Caldas
84907PS16A;17001;Manizales;Caldas
10972PA26A;76001;Cali;Valle del cauca
98467PP16B;52356;Ipiales;Nariño
89642PL37A;54003;Abrego;Norte de santander
20935PI18A;66001;Pereira;Risaralda
60279PP51A;52399;La union;Nariño
69133PA84A;52203;Colon;Nariño
16768PC83A;5001;Medellin;Antioquia
91437PQ99A;8001;Barranquilla;Atlantico
26177PH66A;52560;Potosi;Nariño
101760PC28A;8001;Barranquilla;Atlantico
30146PI95A;54003;Abrego;Norte de santander
53495PD58A;50686;San juanito;Meta
5794PF45A;52323;Gualmatan;Nariño
87394PG54C;50006;Acacias;Meta
46753PI72A;66001;Pereira;Risaralda
24753PB18A;50683;San juan de arama;Meta
2077PH21A;52356;Ipiales;Nariño
55041PD84A;50686;San juanito;Meta
109234PA29A;52405;Leiva;Nariño
11902PA78A;50006;Acacias;Meta
49831PA79A;17001;Manizales;Caldas
63795PO79A;17001;Manizales;Caldas
110580PA50B;50683;San juan de arama;Meta
87910PO22A;66001;Pereira;Risaralda
38216PI14A;50686;San juanito;Meta
6915PN91A;18001;Florencia;Caqueta
23609PF49A;52427;Magui;Nariño
31376PM81A;52385;La llanada;Nariño
25892PM88A;52399;La union;Nariño
82535PT67A;5002;Abejorral;Antioquia
110565PO97A;97001;Mitu;Vaupes
24343PK59A;52480;Nariño;Nariño
111256PF95A;52356;Ipiales;Nariño
51117PP78A;52565;Providencia;Nariño
56178PL78A;50001;Villavicencio;Meta
13116PJ27A;50683;San juan de arama;Meta
49995PB81A;13006;Achi;Bolivar
39800PH83A;52411;Linares;Nariño
66559PK81A;54003;Abrego;Norte de santander
63759PR71A;52565;Providencia;Nariño
68020PI84A;52001;Pasto;Nariño
80788PR86A;97001;Mitu;Vaupes
31450PM45A;94001;Inirida;Guainia
89085PS98A;52405;Leiva;Nariño
83333PN41A;52323;Gualmatan;Nariño
42086PP27A;50683;San juan de arama;Meta
8384PL40A;52240;Chachagui;Nariño
22651PH25A;20001;Valledupar;Cesar
45966PI27A;44001;Riohacha;La guajira
31345PJ41A;97001;Mitu;Vaupes
48062PJ97A;52480;Nariño;Nariño
31487PO55A;52381;La florida;Nariño
31855PO40A;52480;Nariño;Nariño
17818PK33A;70001;Sincelejo;Sucre
50699PS29B;76001;Cali;Valle del cauca
68497PO87A;76001;Cali;Valle del cauca
3381PF53A;52051;Arboleda;Nariño
17893PG93A;52210;Contadero;Nariño
1790PK90A;27001;Quibdo;Choco
104326PD18A;52480;Nariño;Nariño
18288PM16C;50006;Acacias;Meta
61432PD84A;13001;Cartagena;Bolivar
73046PM35A;52385;La llanada;Nariño
94959PQ64A;50683;San juan de arama;Meta
44354PF62A;73001;Ibague;Tolima
97014PO16A;66001;Pereira;Risaralda
63643PA48A;52323;Gualmatan;Nariño
15058PS81A;17001;Manizales;Caldas
47858PN24A;50006;Acacias;Meta
82517PK68A;52356;Ipiales;Nariño
15521PD14A;50683;San juan de arama;Meta
12929PS64A;54003;Abrego;Norte de santander
96878PG83A;70001;Sincelejo;Sucre
111849PQ10A;13006;Achi;Bolivar
74396PJ25A;52203;Colon;Nariño
3027PI39A;13006;Achi;Bolivar
96060PB21A;13006;Achi;Bolivar
41979PR74A;52323;Gualmatan;Nariño
109239PD31A;8001;Barranquilla;Atlantico
81437PS10A;50686;San juanito;Meta
58221PG41A;52001;Pasto;Nariño
109336PI84A;13006;Achi;Bolivar
72215PG14B;44001;Riohacha;La guajira
41583PH81A;66001;Pereira;Risaralda
3961PL51A;50683;San juan de arama;Meta
111340PR20B;66001;Pereira;Risaralda
52172PI86A;76001;Cali;Valle del cauca
54070PK19A;5001;Medellin;Antioquia
50390PS87A;17001;Manizales;Caldas
91033PI91A;23001;Monteria;Cordoba
11040PC28A;11001;Bogota d.c.;Bogota d.c.
48702PJ29A;88001;San andres;San andres
107132PE85A;50006;Acacias;Meta
97140PE45A;52203;Colon;Nariño
98597PF78A;5001;Medellin;Antioquia
757PE30A;18001;Florencia;Caqueta
73103PA91A;52207;Consaca;Nariño
70879PT33A;50006;Acacias;Meta
97534PS38A;27001;Quibdo;Choco
53139PT88A;52323;Gualmatan;Nariño
63723PS64B;86001;Mocoa;Putumayo
63428PD27A;52203;Colon;Nariño
89733PI43B;52411;Linares;Nariño
8789PQ97A;52079;Barbacoas;Nariño
822PR85A;50686;San juanito;Meta
111580PM30A;50686;San juanito;Meta
16622PT43A;52411;Linares;Nariño
10548PM84B;8001;Barranquilla;Atlantico
66558PE29A;52381;La florida;Nariño
107073PI46A;52490;Olaya herrera;Nariño
15271PO33A;25001;Agua de dios;Cundinamarca
23782PE32A;52110;Buesaco;Nariño
84022PD66A;25001;Agua de dios;Cundinamarca
497PI14A;5002;Abejorral;Antioquia
80046PH65A;18001;Florencia;Caqueta
58094PB30A;11001;Bogota d.c.;Bogota d.c.
56134PB41A;54003;Abrego;Norte de santander
30011PG75A;52565;Providencia;Nariño
111669PE90A;76001;Cali;Valle del cauca
88137PN44A;52210;Contadero;Nariño
41682PH55A;50686;San juanito;Meta
51241PA17A;52323;Gualmatan;Nariño
52106PJ32A;94001;Inirida;Guainia
45549PA80A;50001;Villavicencio;Meta
18044PH88A;91001;Leticia;Amazonas
97058PD45A;52435;Mallama;Nariño
2257PH96A;52490;Olaya herrera;Nariño
8765PD86A;23001;Monteria;Cordoba
55734PN77A;76001;Cali;Valle del cauca
104123PI64A;52001;Pasto;Nariño
76866PF96A;52418;Los andes;Nariño
59756PK82A;85001;Yopal;Casanare
92118PA65A;15001;Tunja;Boyaca
60104PB58A;52480;Nariño;Nariño
43306PB85F;52435;Mallama;Nariño
16306PK66C;97001;Mitu;Vaupes
73977PH53A;70001;Sincelejo;Sucre
87572PI24A;81001;Arauca;Arauca
81095PR63A;50001;Villavicencio;Meta
102989PA30A;5001;Medellin;Antioquia
94842PD81A;52210;Contadero;Nariño
53102PA27A;52405;Leiva;Nariño
33167PC19A;54003;Abrego;Norte de santander
94300PH34A;76001;Cali;Valle del cauca
29867PB40A;68001;Bucaramanga;Santander
88561PJ85A;19001;Popayan;Cauca
25544PK46A;50001;Villavicencio;Meta
68436PA56A;52480;Nariño;Nariño
32440PD87A;52411;Linares;Nariño
99936PI77A;54003;Abrego;Norte de santander
111356PD18A;27001;Quibdo;Choco
9701PA22A;8001;Barranquilla;Atlantico
95300PM88A;52001;Pasto;Nariño
91032PP56A;52480;Nariño;Nariño
77830PI28A;97001;Mitu;Vaupes
30069PK36A;50001;Villavicencio;Meta
2229PO96A;66001;Pereira;Risaralda
60671PC38A;27001;Quibdo;Choco
77658PL86A;50006;Acacias;Meta
10847PB81A;50001;Villavicencio;Meta
23683PS60B;63001;Armenia;Quindio
10543PD31B;17001;Manizales;Caldas
79947PC74A;52405;Leiva;Nariño
88844PB27A;52051;Arboleda;Nariño
12362PP16A;70001;Sincelejo;Sucre
108607PL81A;17001;Manizales;Caldas
110513PC60A;85001;Yopal;Casanare
63025PF43B;50686;San juanito;Meta
73196PN33A;52240;Chachagui;Nariño
94314PP77A;50683;San juan de arama;Meta
98280PS54I;18001;Florencia;Caqueta
59883PN24A;52427;Magui;Nariño
10629PH56B;13006;Achi;Bolivar
6529PC86A;52210;Contadero;Nariño
63013PH97A;52001;Pasto;Nariño
97072PR55A;50686;San juanito;Meta
14531PT95B;13006;Achi;Bolivar
5465PR56B;76001;Cali;Valle del cauca
71559PS52A;66001;Pereira;Risaralda
65118PQ12A;23001;Monteria;Cordoba
13195PN13A;70001;Sincelejo;Sucre
21621PE35A;52427;Magui;Nariño
63066PA30A;50686;San juanito;Meta
32499PR14A;52051;Arboleda;Nariño
74913PF94A;52203;Colon;Nariño
60560PJ34A;17001;Manizales;Caldas
8794PB32A;17001;Manizales;Caldas
93721PE24A;11001;Bogota d.c.;Bogota d.c.
42947PT77A;52480;Nariño;Nariño
8161PO56A;20001;Valledupar;Cesar
71522PS63A;95001;San jose del guaviare;Guaviare
99755PQ28A;52079;Barbacoas;Nariño
26078PQ60A;52473;Mosquera;Nariño
21748PN25A;52323;Gualmatan;Nariño
1915PK19A;52323;Gualmatan;Nariño
72092PT56A;52323;Gualmatan;Nariño
62963PI97A;52565;Providencia;Nariño
103464PJ80A;52473;Mosquera;Nariño
63231PF95C;52207;Consaca;Nariño
92811PS33B;76001;Cali;Valle del cauca
18579PD90A;52405;Leiva;Nariño
1158PG82A;27001;Quibdo;Choco
51945PD68A;50683;San juan de arama;Meta
22228PN98A;66001;Pereira;Risaralda
99912PN38A;52399;La union;Nariño
62960PC95A;52210;Contadero;Nariño
93056PI93A;91001;Leticia;Amazonas
111432PA23A;11001;Bogota d.c.;Bogota d.c.
106767PE32B;50001;Villavicencio;Meta
25322PB32A;52480;Nariño;Nariño
107310PK93A;54003;Abrego;Norte de santander
76622PR72C;85001;Yopal;Casanare
4148PO99A;52323;Gualmatan;Nariño
98621PO75A;52435;Mallama;Nariño
36855PN31A;50001;Villavicencio;Meta
42785PN20A;99001;Puerto carreño;Vichada
1617PP73A;52435;Mallama;Nariño
36166PK65B;68001;Bucaramanga;Santander
58683PO54A;94001;Inirida;Guainia
104521PR97A;23001;Monteria;Cordoba
50485PA78A;17001;Manizales;Caldas
42930PK56A;11001;Bogota d.c.;Bogota d.c.
1009PD71A;94001;Inirida;Guainia
64029PA21A;52565;Providencia;Nariño
69794PA65A;52323;Gualmatan;Nariño
45841PF43A;68001;Bucaramanga;Santander
53737PO50A;85001;Yopal;Casanare
52278PM49A;52418;Los andes;Nariño
17906PE21A;52473;Mosquera;Nariño
12141PD23A;54001;Cucuta;Norte de santander
31135PE37A;25001;Agua de dios;Cundinamarca
83439PQ13A;94001;Inirida;Guainia
20557PR97A;52323;Gualmatan;Nariño
35262PR72A;17001;Manizales;Caldas
52474PK15A;66001;Pereira;Risaralda
54379PT59A;52079;Barbacoas;Nariño
92324PJ20A;19001;Popayan;Cauca
94375PO16A;5002;Abejorral;Antioquia
16756PJ37A;95001;San jose del guaviare;Guaviare
86098PJ39A;52411;Linares;Nariño
70817PG94A;76001;Cali;Valle del cauca
18912PE48A;15001;Tunja;Boyaca
75087PF50A;52356;Ipiales;Nariño
48779PT67A;66001;Pereira;Risaralda
93853PK81A;18001;Florencia;Caqueta
78086PA93A;73001;Ibague;Tolima
105739PN59A;88001;San andres;San andres
9PF16A;54003;Abrego;Norte de santander
66111PB27A;52565;Providencia;Nariño
25832PQ17B;17001;Manizales;Caldas
58863PO58A;54001;Cucuta;Norte de santander
45462PR80A;73001;Ibague;Tolima
58312PG89A;52203;Colon;Nariño
17725PG37A;52506;Ospina;Nariño
78422PD38A;97001;Mitu;Vaupes
97967PN96A;52207;Consaca;Nariño
65496PD81A;50686;San juanito;Meta
52512PC91A;66001;Pereira;Risaralda
46118PL73A;52079;Barbacoas;Nariño
91480PK88A;52323;Gualmatan;Nariño
21271PC62A;44001;Riohacha;La guajira
3084PG52A;85001;Yopal;Casanare
67310PO51A;66001;Pereira;Risaralda
109458PA21A;86001;Mocoa;Putumayo
18553PM27B;85001;Yopal;Casanare
22976PC17A;50683;San juan de arama;Meta
56658PC18A;81001;Arauca;Arauca
47462PN13A;52323;Gualmatan;Nariño
77605PE94A;50006;Acacias;Meta
65550PM14A;52427;Magui;Nariño
66383PR98C;52473;Mosquera;Nariño
104153PB39A;52418;Los andes;Nariño
112093PJ38A;52210;Contadero;Nariño
58072PK65A;76001;Cali;Valle del cauca
48188PQ42B;11001;Bogota d.c.;Bogota d.c.
6162PL83B;52427;Magui;Nariño
98698PN95A;17001;Manizales;Caldas
62409PA76A;97001;Mitu;Vaupes
42829PB26B;52427;Magui;Nariño
67307PM65A;76001;Cali;Valle del cauca
8310PM95A;54003;Abrego;Norte de santander
97978PG35A;52399;La union;Nariño
76485PP11A;54003;Abrego;Norte de santander
53252PB13A;54003;Abrego;Norte de santander
56545PI67B;52473;Mosquera;Nariño
32258PN18A;66001;Pereira;Risaralda
26781PF52A;19001;Popayan;Cauca
97051PG65B;27001;Quibdo;Choco
34379PA25A;17001;Manizales;Caldas
2564PS25A;70001;Sincelejo;Sucre
38939PG46A;85001;Yopal;Casanare
21030PE71A;50001;Villavicencio;Meta
21925PR39A;23001;Monteria;Cordoba
2346PP30A;13006;Achi;Bolivar
1376PP48A;50006;Acacias;Meta
75409PD24A;97001;Mitu;Vaupes
83414PJ76A;13001;Cartagena;Bolivar
88611PD98A;52405;Leiva;Nariño
18616PC41A;50006;Acacias;Meta
4187PS15A;52435;Mallama;Nariño
39497PO81A;66001;Pereira;Risaralda
93856PK51A;50001;Villavicencio;Meta
105899PA65A;50001;Villavicencio;Meta
43947PH16A;52210;Contadero;Nariño
103478PL44A;76001;Cali;Valle del cauca
18539PI10A;52210;Contadero;Nariño
53980PK30A;5002;Abejorral;Antioquia
58189PN38A;52435;Mallama;Nariño
6476PF35A;66001;Pereira;Risaralda
15785PK93A;11001;Bogota d.c.;Bogota d.c.
65064PL27D;68001;Bucaramanga;Santander
57269PC43I;52385;La llanada;Nariño
48819PB27A;52323;Gualmatan;Nariño
10783PR70A;52565;Providencia;Nariño
7099PO78A;8001;Barranquilla;Atlantico
10916PO66C;52323;Gualmatan;Nariño
15055PE13A;54003;Abrego;Norte de santander
2786PH23A;5002;Abejorral;Antioquia
96308PM53A;27001;Quibdo;Choco
66695PR24A;50686;San juanito;Meta
9640PT11A;17001;Manizales;Caldas
58947PQ79A;97001;Mitu;Vaupes
75261PF33A;52473;Mosquera;Nariño
9941PI64A;52210;Contadero;Nariño
17320PG72A;86001;Mocoa;Putumayo
23962PO82A;97001;Mitu;Vaupes
106716PI87A;50006;Acacias;Meta
37417PJ64A;13006;Achi;Bolivar
35837PQ67A;68001;Bucaramanga;Santander
98397PE70A;20001;Valledupar;Cesar
37520PT58A;76001;Cali;Valle del cauca
35596PK82A;50006;Acacias;Meta
109835PF31B;52427;Magui;Nariño
71204PM43A;20001;Valledupar;Cesar
23694PQ36A;17001;Manizales;Caldas
73757PS72A;23001;Monteria;Cordoba
6295PF78A;23001;Monteria;Cordoba
65545PH78A;52323;Gualmatan;Nariño
7626PH18A;66001;Pereira;Risaralda
95773PF15A;52381;La florida;Nariño
104611PQ57A;52207;Consaca;Nariño
24924PE21B;76001;Cali;Valle del cauca
56093PJ20A;5002;Abejorral;Antioquia
36974PC78A;68001;Bucaramanga;Santander
108193PH50A;8001;Barranquilla;Atlantico
80144PB48A;70001;Sincelejo;Sucre
